date,open,high,low,close,volume,change,changePercent,symbol,currency
2022-11-14,16298.73,17200.0,15790.25,16590.73,49630243054,292.0,1.79,BTCUSD,USD
2022-11-13,16783.32,16956.0,16214.95,16301.39,27209183682,-481.93,-2.87,BTCUSD,USD
2022-11-12,17016.26,17106.0,16595.25,16820.0,29717699419,-196.26,-1.15,BTCUSD,USD
2022-11-11,17584.0,17671.0,16336.05,17047.0,55871616488,-537.0,-3.05,BTCUSD,USD
2022-11-10,15894.77,18156.0,15720.0,17553.56,83202283721,1658.79,10.44,BTCUSD,USD
2022-11-09,18557.0,18600.0,15555.0,15923.0,102905151606,-2634.0,-14.19,BTCUSD,USD
2022-11-08,20592.0,20712.0,16950.0,18550.25,118992465607,-2041.75,-9.92,BTCUSD,USD
2022-11-07,20908.98,21083.0,20394.34,20592.94,53510852236,-316.04,-1.51,BTCUSD,USD
2022-11-06,21300.45,21378.0,20886.26,20909.17,35082693210,-391.28,-1.84,BTCUSD,USD
2022-11-05,21149.03,21478.8,21082.54,21300.45,37846047609,151.42,0.71597,BTCUSD,USD
2022-11-04,20208.89,21333.3,20181.61,21149.04,64072727950,940.15,4.65,BTCUSD,USD
2022-11-03,20151.29,20404.0,20032.02,20206.88,43228750179,55.59,0.27586,BTCUSD,USD
2022-11-02,20480.34,20864.3,20059.53,20151.4,55552169483,-328.94,-1.61,BTCUSD,USD
2022-11-01,20489.55,20699.0,20326.55,20486.5,39819303159,-3.05,-0.01488564,BTCUSD,USD
2022-10-31,20629.21,20860.0,20237.0,20489.93,45668466815,-139.28,-0.67516,BTCUSD,USD
2022-10-30,20821.41,20950.0,20523.92,20630.68,31486345556,-190.73,-0.91603,BTCUSD,USD
2022-10-29,20596.52,21091.0,20561.2,20823.53,40369840645,227.01,1.1,BTCUSD,USD
2022-10-28,20295.77,20767.0,20000.0,20597.91,43994715910,302.14,1.49,BTCUSD,USD
2022-10-27,20775.39,20892.0,20150.1,20296.97,49625110402,-478.42,-2.3,BTCUSD,USD
2022-10-26,20086.27,21022.81,20055.85,20790.0,58895950537,703.73,3.5,BTCUSD,USD
2022-10-25,19330.6,20420.88,19230.4,20086.28,47761524910,755.68,3.91,BTCUSD,USD
2022-10-24,19572.2,19615.0,19158.2,19330.44,30202235805,-241.76,-1.24,BTCUSD,USD
2022-10-23,19209.09,19707.0,19070.92,19572.43,22128794335,363.34,1.89,BTCUSD,USD
2022-10-22,19164.92,19278.0,19110.46,19209.1,16104440957,44.18,0.23053,BTCUSD,USD
2022-10-21,19055.0,19260.0,18657.1,19166.45,32459287866,111.45,0.58489,BTCUSD,USD
2022-10-20,19123.77,19355.0,18900.0,19042.48,24493974420,-81.29,-0.42507,BTCUSD,USD
2022-10-19,19328.75,19361.0,19062.1,19124.18,22425387184,-204.57,-1.06,BTCUSD,USD
2022-10-18,19557.0,19709.0,19091.77,19328.75,30580012344,-228.25,-1.17,BTCUSD,USD
2022-10-17,19261.61,19684.0,19154.72,19550.39,27472552998,288.78,1.5,BTCUSD,USD
2022-10-16,19073.0,19428.0,19065.23,19267.0,17988916650,194.0,1.02,BTCUSD,USD
2022-10-15,19179.15,19229.12,18983.0,19069.6,16192235532,-109.55,-0.57119,BTCUSD,USD
2022-10-14,19375.12,19954.14,19076.83,19178.0,38452356727,-197.12,-1.02,BTCUSD,USD
2022-10-13,19152.64,19515.0,18131.0,19378.65,44219840004,226.01,1.18,BTCUSD,USD
2022-10-12,19058.9,19240.3,18937.3,19155.92,24950173846,97.02,0.50905,BTCUSD,USD
2022-10-11,19130.33,19265.69,18855.19,19058.11,28711532910,-72.22,-0.37752,BTCUSD,USD
2022-10-10,19442.7,19528.04,19000.0,19132.83,27425022774,-309.87,-1.59,BTCUSD,USD
2022-10-09,19420.0,19563.28,19321.0,19443.5,16837262532,23.5,0.12101,BTCUSD,USD
2022-10-08,19531.08,19628.78,19249.7,19419.6,16437423167,-111.48,-0.57078,BTCUSD,USD
2022-10-07,19955.8,20065.26,19325.0,19532.92,29227315390,-422.88,-2.12,BTCUSD,USD
2022-10-06,20162.15,20455.79,19855.19,19965.64,34711412966,-196.51,-0.97465,BTCUSD,USD
2022-10-05,20345.27,20371.15,19750.0,20161.62,33223790572,-183.65,-0.90267,BTCUSD,USD
2022-10-04,19944.61,19945.42,19940.32,19940.32,35887278685,-4.29,-0.02150957,BTCUSD,USD
2022-10-03,19059.71,19717.67,18958.29,19633.46,30484729489,573.75,3.01,BTCUSD,USD
2022-10-02,19315.26,19398.94,18923.81,19059.17,20765955327,-256.09,-1.33,BTCUSD,USD
2022-10-01,19425.1,19486.43,19157.0,19315.27,18719537670,-109.83,-0.5654,BTCUSD,USD
2022-09-30,19589.0,20182.72,19150.0,19425.2,43975248085,-163.8,-0.83618,BTCUSD,USD
2022-09-29,19413.24,19652.0,18845.3,19594.94,41037843771,181.7,0.93596,BTCUSD,USD
2022-09-28,19079.28,19791.0,18478.0,19400.0,53071298734,320.72,1.68,BTCUSD,USD
2022-09-27,19226.94,20385.0,18821.55,19077.57,58571439619,-149.37,-0.77688,BTCUSD,USD
2022-09-26,18806.29,19333.0,18681.02,19228.0,44148798321,421.71,2.24,BTCUSD,USD
2022-09-25,18928.2,19188.0,18619.88,18808.61,23359966112,-119.59,-0.63181,BTCUSD,USD
2022-09-24,19283.44,19315.0,18805.1,18923.19,26149643168,-360.25,-1.87,BTCUSD,USD
2022-09-23,19399.93,19512.0,18529.0,19286.01,38896078052,-113.92,-0.58722,BTCUSD,USD
2022-09-22,18473.0,19524.0,18358.63,19401.24,41135767926,928.24,5.02,BTCUSD,USD
2022-09-21,18875.84,19981.0,18138.4,18465.08,46363793975,-410.76,-2.18,BTCUSD,USD
2022-09-20,19538.28,19638.46,18722.0,18876.91,36791346508,-661.37,-3.38,BTCUSD,USD
2022-09-19,19417.64,19694.0,18223.9,19540.37,40177002624,122.73,0.63205,BTCUSD,USD
2022-09-18,20114.1,20125.0,19335.57,19417.64,31254779144,-696.46,-3.46,BTCUSD,USD
2022-09-17,19800.26,20212.0,19748.89,20113.37,24957448100,313.11,1.58,BTCUSD,USD
2022-09-16,19703.65,19894.0,19305.0,19801.04,30123362273,97.39,0.49427,BTCUSD,USD
2022-09-15,20227.71,20336.42,19500.0,19703.67,36389011503,-524.04,-2.59,BTCUSD,USD
2022-09-14,20168.55,20545.0,19619.5,20227.73,37872380889,59.18,0.29343,BTCUSD,USD
2022-09-13,22405.74,22800.0,19855.0,20174.78,51091116622,-2230.96,-9.96,BTCUSD,USD
2022-09-12,21829.33,22490.05,21553.0,22402.71,50212088965,573.38,2.63,BTCUSD,USD
2022-09-11,21656.03,21865.66,21356.37,21831.72,34493951963,175.69,0.81128,BTCUSD,USD
2022-09-10,21366.61,21815.15,21121.6,21651.52,36913738894,284.91,1.33,BTCUSD,USD
2022-09-09,19322.56,21616.21,19294.49,21365.82,48469528171,2043.26,10.57,BTCUSD,USD
2022-09-08,19286.0,19460.7,19014.43,19321.08,32194477850,35.08,0.18189,BTCUSD,USD
2022-09-07,18794.0,19466.09,18527.0,19293.52,35239757134,499.52,2.66,BTCUSD,USD
2022-09-06,19794.59,20183.0,18663.25,18794.0,43403978910,-1000.59,-5.05,BTCUSD,USD
2022-09-05,20003.85,20060.0,19633.11,19794.58,28813460025,-209.27,-1.05,BTCUSD,USD
2022-09-04,19833.58,20039.0,19588.27,20004.73,25245861652,171.15,0.86293,BTCUSD,USD
2022-09-03,19953.4,20063.72915111,19646.41290961,19835.46,23613051457,-117.94,-0.59108,BTCUSD,USD
2022-09-02,20132.67,20444.0,19755.0,19953.74,29123998928,-178.93,-0.88875,BTCUSD,USD
2022-09-01,20049.4,20212.0,19560.0,20133.65,30182031010,84.25,0.42021,BTCUSD,USD
2022-08-31,19814.2,20495.0,19799.97,20048.26,33225232872,234.06,1.18,BTCUSD,USD
2022-08-30,20290.6,20589.0,19540.14,19813.17,34483360283,-477.43,-2.35,BTCUSD,USD
2022-08-29,19539.8,20427.19,19539.7,20286.14,32637854078,746.34,3.82,BTCUSD,USD
2022-08-28,20035.27,20169.0,19513.74,19554.03,24366810591,-481.24,-2.4,BTCUSD,USD
2022-08-27,20241.9,20389.14,19773.0,20036.69,30116729776,-205.21,-1.01,BTCUSD,USD
2022-08-26,21561.49,21878.05,20097.5,20240.68,42326789564,-1320.81,-6.13,BTCUSD,USD
2022-08-25,21367.13,21818.32,21307.32,21561.86,31028679593,194.73,0.91135,BTCUSD,USD
2022-08-24,21526.22,21930.0,21147.41,21367.12,31962253368,-159.1,-0.7391,BTCUSD,USD
2022-08-23,21396.0,21685.0,20889.69,21528.34,31878280659,132.34,0.61853,BTCUSD,USD
2022-08-22,21514.45,21540.0,20889.69,21398.25,31666498758,-116.2,-0.5401,BTCUSD,USD
2022-08-21,21139.23,21812.8,21062.9,21518.62,23102307723,379.39,1.79,BTCUSD,USD
2022-08-20,20834.94,21372.93,20760.93,21138.57,27595671000,303.63,1.46,BTCUSD,USD
2022-08-19,23194.0,23206.76,20782.39,20834.94,40509610260,-2359.06,-10.17,BTCUSD,USD
2022-08-18,23344.42,23600.0,23106.4,23189.46,23747613147,-154.96,-0.6638,BTCUSD,USD
2022-08-17,23857.89,24448.49,23170.0,23332.48537268,30931623076,-525.40463,-2.2,BTCUSD,USD
2022-08-16,24099.74,24253.98,23668.0,23857.93,27753685646,-241.81,-1.0,BTCUSD,USD
2022-08-15,24303.0,25214.57,23758.0,24097.82,35123501685,-205.18,-0.84426,BTCUSD,USD
2022-08-14,24458.21,25068.0,24143.0,24316.71,22994133555,-141.5,-0.57854,BTCUSD,USD
2022-08-13,24417.16,24900.0,24284.0,24456.49,22987346289,39.33,0.16108,BTCUSD,USD
2022-08-12,23944.85,24472.4,23600.0,24415.17,27265804688,470.32,1.96,BTCUSD,USD
2022-08-11,23954.0,24929.99,23861.0,23944.86,37127036580,-9.14,-0.03815647,BTCUSD,USD
2022-08-10,23158.32,24227.0,22650.0,23962.18,32837431722,803.86,3.47,BTCUSD,USD
2022-08-09,23815.68,23929.35,22871.66,23158.27,23555719219,-657.41,-2.76,BTCUSD,USD
2022-08-08,23180.26,24285.3,23158.32,23815.65,28575544847,635.39,2.74,BTCUSD,USD
2022-08-07,22929.97521111,23435.0,22836.0,23177.39,15886817043,247.41479,1.08,BTCUSD,USD
2022-08-06,23312.0,23357.19,22898.0,22960.92,15978259885,-351.08,-1.51,BTCUSD,USD
2022-08-05,22624.44,23479.0,22589.83,23312.0,28881249043,687.56,3.04,BTCUSD,USD
2022-08-04,22813.21307165,23234.29,22390.0,22623.94,25120229769,-189.27307,-0.82966,BTCUSD,USD
2022-08-03,22994.78,23650.96,22680.0,22825.0,26288169966,-169.78,-0.73834,BTCUSD,USD
2022-08-02,23273.85,23469.1,22649.1,22990.92,28389250717,-282.93,-1.22,BTCUSD,USD
2022-08-01,23291.0,23524.8,22850.0,23273.86,25849159141,-17.14,-0.07359066,BTCUSD,USD
2022-07-31,23648.12,24211.0,23233.0,23307.44,23553591896,-340.68,-1.44,BTCUSD,USD
2022-07-30,23784.6,24736.0,23512.0,23650.13,28148218301,-134.47,-0.56537,BTCUSD,USD
2022-07-29,23851.66,24499.3,23429.71,23784.53,35887249746,-67.13,-0.28145,BTCUSD,USD
2022-07-28,22960.68,24206.11,22487.9,23851.7,40212386158,891.02,3.88,BTCUSD,USD
2022-07-27,21268.0,23110.73,21045.73,22962.59,31758955233,1694.59,7.97,BTCUSD,USD
2022-07-26,21299.7,21344.43,20696.0,21261.57,28624673855,-38.13,-0.17902,BTCUSD,USD
2022-07-25,22583.38,22665.74,21252.5,21313.41,35574561406,-1269.97,-5.62,BTCUSD,USD
2022-07-24,22451.36,23036.46,22261.0,22582.01,23565495303,130.65,0.58192,BTCUSD,USD
2022-07-23,22688.85,23006.16,21941.01,22450.69,24021799169,-238.16,-1.05,BTCUSD,USD
2022-07-22,23152.76,23763.55,22505.56,22687.68,31421555646,-465.08,-2.01,BTCUSD,USD
2022-07-21,23225.24,23434.65,22340.07,23153.95,33631012204,-71.29,-0.30695,BTCUSD,USD
2022-07-20,23398.46,24287.13,22899.0,23226.99,42932549127,-171.47,-0.73283,BTCUSD,USD
2022-07-19,22435.66,23800.0,21578.57,23395.06,48765202697,959.4,4.28,BTCUSD,USD
2022-07-18,20791.74,22780.0,20755.95,22437.0,39974475562,1645.26,7.91,BTCUSD,USD
2022-07-17,21189.23,21667.1,20748.7,20791.74,22927802083,-397.49,-1.88,BTCUSD,USD
2022-07-16,20823.06,21606.0,20474.0,21189.71,24302954056,366.65,1.76,BTCUSD,USD
2022-07-15,20574.89,21196.37,20368.67,20827.78,25905575359,252.89,1.23,BTCUSD,USD
2022-07-14,20222.3,21026.0,19607.14,20577.02,31158743333,354.72,1.75,BTCUSD,USD
2022-07-13,19304.69,20347.0,18892.0,20220.23,33042430345,915.54,4.74,BTCUSD,USD
2022-07-12,19944.72,20038.23365274,19214.1,19304.67,25810220018,-640.05,-3.21,BTCUSD,USD
2022-07-11,20850.65,20869.0,19860.12,19942.43,24150249025,-908.22,-4.36,BTCUSD,USD
2022-07-10,21582.16,21595.75,20620.3,20850.64,28688807249,-731.52,-3.39,BTCUSD,USD
2022-07-09,21582.28,21976.0,21311.04,21583.94,29641127858,1.66,0.0076915,BTCUSD,USD
2022-07-08,21597.0,22498.0,21172.0,21582.2,49899834488,-14.8,-0.06852804,BTCUSD,USD
2022-07-07,20551.24599564,21855.72,20224.8,21614.6,25814972520,1063.354,5.17,BTCUSD,USD
2022-07-06,20169.0,20665.61764153,19743.0,20542.67,24598943708,373.67,1.85,BTCUSD,USD
2022-07-05,20233.0,20736.0,19274.95,20153.75,26715546990,-79.25,-0.39169,BTCUSD,USD
2022-07-04,19291.35,20343.0,19029.33,20211.57,21594638208,920.22,4.77,BTCUSD,USD
2022-07-03,19225.54,19684.3,18738.6,19291.33,16390821947,65.79,0.3422,BTCUSD,USD
2022-07-02,19281.0,19445.0,18955.02,19224.03,18100418740,-56.97,-0.29547,BTCUSD,USD
2022-07-01,19943.0,20959.0,18938.33,19252.76,30767551159,-690.24,-3.46,BTCUSD,USD
2022-06-30,20098.0,20157.0,18603.0,19985.62,26267239923,-112.38,-0.55916,BTCUSD,USD
2022-06-29,20271.0,20430.0,19823.43,20094.79,23552740328,-176.21,-0.86927,BTCUSD,USD
2022-06-28,20722.79,21208.0,20164.7,20272.0,21381535161,-450.79,-2.18,BTCUSD,USD
2022-06-27,21023.4,21534.0,20500.0,20716.3,20965695707,-307.1,-1.46,BTCUSD,USD
2022-06-26,21474.14,22020.0,20944.68,21023.3,18027170497,-450.84,-2.1,BTCUSD,USD
2022-06-25,21218.68,21594.5,20888.8,21478.04,18372538715,259.36,1.22,BTCUSD,USD
2022-06-24,21076.0,21549.0,20704.0,21223.72,24957784918,147.72,0.70089,BTCUSD,USD
2022-06-23,19952.0,21211.97,19855.0,21109.8,26188097173,1157.8,5.8,BTCUSD,USD
2022-06-22,20700.01,20873.52,19730.0,19971.2,28574793478,-728.81,-3.52,BTCUSD,USD
2022-06-21,20547.68,21711.0,20323.6,20696.96,28970212744,149.28,0.72651,BTCUSD,USD
2022-06-20,20552.39,21041.62,19603.8,20549.75,30818458597,-2.64,-0.01284522,BTCUSD,USD
2022-06-19,18944.66,20799.9,17911.0,20552.44,35329942625,1607.78,8.49,BTCUSD,USD
2022-06-18,20447.86,20750.0,17567.45,18948.89,42009436760,-1498.97,-7.33,BTCUSD,USD
2022-06-17,20371.96,21362.0,20209.73,20447.86,27132421514,75.9,0.37257,BTCUSD,USD
2022-06-16,22562.33,23010.0,20200.0,20372.0,31183975654,-2190.33,-9.71,BTCUSD,USD
2022-06-15,22120.23,22810.0,20071.0,22562.33,54912007015,442.1,2.0,BTCUSD,USD
2022-06-14,22500.0,23377.0,20816.4,22119.97,50913575242,-380.03,-1.69,BTCUSD,USD
2022-06-13,26555.2,26951.0,21920.0,22460.97,68204556440,-4094.23,-15.42,BTCUSD,USD
2022-06-12,28397.9,28558.26751191,26506.5,26555.2,34163220274,-1842.7,-6.49,BTCUSD,USD
2022-06-11,29054.33,29456.0,28080.01,28388.63,27246574439,-665.7,-2.29,BTCUSD,USD
2022-06-10,30079.59,30395.0,28821.15,29063.11,29867476527,-1016.48,-3.38,BTCUSD,USD
2022-06-09,30182.92,30711.83055338,29892.2,30079.61,21692004719,-103.31,-0.34228,BTCUSD,USD
2022-06-08,31097.2,31339.0,29829.98,30180.42,30242059107,-916.78,-2.95,BTCUSD,USD
2022-06-07,31371.0,31591.0,29174.0,31098.6,40770974039,-272.4,-0.86832,BTCUSD,USD
2022-06-06,29894.04,31775.0,29866.44,31350.32,31947336829,1456.28,4.87,BTCUSD,USD
2022-06-05,29837.56,30245.0,29505.65,29901.51,17264085441,63.95,0.21433,BTCUSD,USD
2022-06-04,29672.77,30028.0,29450.1,29843.18,16588370958,170.41,0.5743,BTCUSD,USD
2022-06-03,30429.11,30708.17873851,29213.47,29670.85,26175547452,-758.26,-2.49,BTCUSD,USD
2022-06-02,29785.1,31449.2,29558.61,30433.75,29083562061,648.65,2.18,BTCUSD,USD
2022-06-01,31784.18,31974.1614267,29308.01,29833.0,41135817341,-1951.18,-6.14,BTCUSD,USD
2022-05-31,31721.53,32407.93272565,31183.7,31784.05,33538210634,62.52,0.19709,BTCUSD,USD
2022-05-30,29447.08,32503.0,29273.65,31711.42,39277993274,2264.34,7.69,BTCUSD,USD
2022-05-29,29008.99,29699.25013822,28809.84,29447.07,18093886409,438.08,1.51,BTCUSD,USD
2022-05-28,28618.20387438,29269.0,28500.0,29008.99,35519577634,390.78613,1.37,BTCUSD,USD
2022-05-27,29166.06,29386.5,28220.0,28598.31,36582005748,-567.75,-1.95,BTCUSD,USD
2022-05-26,29503.48,29859.22423568,27505.0,29166.06,36774325352,-337.42,-1.14,BTCUSD,USD
2022-05-25,29625.0,30219.30951769,29296.12,29503.49,27525063551,-121.51,-0.41016,BTCUSD,USD
2022-05-24,29102.0,29854.0,28611.0,29627.24,26616506245,525.24,1.8,BTCUSD,USD
2022-05-23,30279.0,30666.0,28829.5,29082.52,31483454557,-1196.48,-3.95,BTCUSD,USD
2022-05-22,29407.4,30500.0,29211.0,30260.87,21631532270,853.47,2.9,BTCUSD,USD
2022-05-21,29151.82,29654.0,28913.26,29408.26,17274840442,256.44,0.87967,BTCUSD,USD
2022-05-20,30274.59,30769.0,28690.92,29202.32017749,30749382605,-1072.26982,-3.54,BTCUSD,USD
2022-05-19,28669.76,30550.0,28645.2,30274.59,33773447707,1604.83,5.6,BTCUSD,USD
2022-05-18,30412.1,30702.0,28589.1,28664.3,31285268319,-1747.8,-5.75,BTCUSD,USD
2022-05-17,29839.89,30773.0,29403.0,30412.12,29101473475,572.23,1.92,BTCUSD,USD
2022-05-16,31294.5,31324.08253275,29055.0,29839.89,32613897286,-1454.61,-4.65,BTCUSD,USD
2022-05-15,30041.9,31500.0,29436.06,31290.05,25835372065,1248.15,4.15,BTCUSD,USD
2022-05-14,29234.74,30416.94862318,28564.38,30045.23,28579868620,810.49,2.77,BTCUSD,USD
2022-05-13,28941.95,31136.0,28662.7,29232.18,42841124537,290.23,1.0,BTCUSD,USD
2022-05-12,29149.69356674,30270.0,25332.8,28941.95,66989173272,-207.74357,-0.71268,BTCUSD,USD
2022-05-11,31002.39,32227.0,27682.38,28972.34,70388855818,-2030.05,-6.55,BTCUSD,USD
2022-05-10,30078.27,32687.0,29735.05,31002.39,59811038817,924.12,3.07,BTCUSD,USD
2022-05-09,34033.49,34277.0,30010.0,30078.27,63355494961,-3955.22,-11.62,BTCUSD,USD
2022-05-08,35458.0,35541.0,33700.0,34027.91,36763041910,-1430.09,-4.03,BTCUSD,USD
2022-05-07,35999.1,36170.0,34755.0,35458.0,24375896406,-541.1,-1.5,BTCUSD,USD
2022-05-06,36537.22,36685.0,35255.4,35999.1,37795577489,-538.12,-1.47,BTCUSD,USD
2022-05-05,39669.56,39864.55,35407.0,36537.22,43106256317,-3132.34,-7.9,BTCUSD,USD
2022-05-04,37716.96,40046.0,37651.38,39669.56,36754404490,1952.6,5.18,BTCUSD,USD
2022-05-03,38510.88,38673.49243394,37505.01,37719.59,27326943244,-791.29,-2.05,BTCUSD,USD
2022-05-02,38469.49,39208.80322028,38011.0,38510.89,32922642426,41.4,0.10762,BTCUSD,USD
2022-05-01,37659.0,38714.0,37399.4,38473.05,27002760110,814.05,2.16,BTCUSD,USD
2022-04-30,38592.94,38811.0,37590.0,37644.09,23895713731,-948.85,-2.46,BTCUSD,USD
2022-04-29,39741.21,39927.17935766,38131.8,38593.1,30882994649,-1148.11,-2.89,BTCUSD,USD
2022-04-28,39251.49,40400.0,38883.83,39743.22,33903704907,491.73,1.25,BTCUSD,USD
2022-04-27,38118.43,39496.0,37882.83,39251.08,30981015184,1132.65,2.97,BTCUSD,USD
2022-04-26,40440.9,40817.16,37672.0,38121.7,34569088416,-2319.2,-5.73,BTCUSD,USD
2022-04-25,39463.75,40635.0,38200.0,40439.22,35445730570,975.47,2.47,BTCUSD,USD
2022-04-24,39459.63,39973.0,38942.0,39464.56,17964398167,4.93,0.01249378,BTCUSD,USD
2022-04-23,39712.21,40103.0,39296.19,39465.87,16138021249,-246.34,-0.62031,BTCUSD,USD
2022-04-22,40483.38,40802.65,39139.0,39712.25,28011716745,-771.13,-1.9,BTCUSD,USD
2022-04-21,41370.0,43109.47,39744.75,40483.49,35372786395,-886.51,-2.14,BTCUSD,USD
2022-04-20,41501.57,42235.7,40900.0,41377.61,27819532341,-123.96,-0.29869,BTCUSD,USD
2022-04-19,40810.87,41825.8,40571.99,41501.57,25303206547,690.7,1.69,BTCUSD,USD
2022-04-18,39677.48,41127.50821203,38547.0,40803.58,33705182072,1126.1,2.84,BTCUSD,USD
2022-04-17,40391.31,40652.8,39553.07,39681.2,19087633042,-710.11,-1.76,BTCUSD,USD
2022-04-16,40562.71,40717.0,40005.0,40387.6,16833150693,-175.11,-0.4317,BTCUSD,USD
2022-04-15,39953.62,40890.3,39770.22,40554.59,21756855753,600.97,1.5,BTCUSD,USD
2022-04-14,41149.56,41512.43,39573.8,39954.08,24342001973,-1195.48,-2.91,BTCUSD,USD
2022-04-13,40086.7,41570.88,39550.0,41146.68,27691105228,1059.98,2.64,BTCUSD,USD
2022-04-12,39535.88,40770.0,39250.0,40085.91,30991500854,550.03,1.39,BTCUSD,USD
2022-04-11,42165.96,42437.0,39204.59,39535.87,33949912166,-2630.09,-6.24,BTCUSD,USD
2022-04-10,42766.46,44023.0,41805.4,42165.96,17654475582,-600.5,-1.4,BTCUSD,USD
2022-04-09,42262.02,42824.0,42111.0,42780.0,16050772496,517.98,1.23,BTCUSD,USD
2022-04-08,43469.8,44000.0,42112.0,42262.02,27215995394,-1207.78,-2.78,BTCUSD,USD
2022-04-07,43179.5,43920.8,42734.69,43452.18,26101973106,272.68,0.6315,BTCUSD,USD
2022-04-06,45498.3,45534.3,43123.7,43195.91199284,39393395788,-2302.38801,-5.06,BTCUSD,USD
2022-04-05,46617.1,47200.0,45359.0,45506.5,29640604055,-1110.6,-2.38,BTCUSD,USD
2022-04-04,46424.2,46900.0,45111.0,46596.83,32499785455,172.63,0.37185,BTCUSD,USD
2022-04-03,45820.0,47600.0,45505.0,46422.16,25414397610,602.16,1.31,BTCUSD,USD
2022-04-02,46301.01257854,47240.0,45636.0,45826.27,29336594194,-474.74258,-1.03,BTCUSD,USD
2022-04-01,45525.25,46740.70525005,44232.86,46296.34,38162644287,771.09,1.69,BTCUSD,USD
2022-03-31,47048.94776884,47665.0,45190.19424317,45528.22,33327427106,-1520.72777,-3.23,BTCUSD,USD
2022-03-30,47448.41,47717.01,46446.0,47078.03,29333883962,-370.38,-0.7806,BTCUSD,USD
2022-03-29,47146.92,48124.94,46589.0,47440.2,31397059069,293.28,0.62206,BTCUSD,USD
2022-03-28,46810.0,48240.0,46662.28,47144.92,36362175703,334.92,0.71549,BTCUSD,USD
2022-03-27,44536.21835356,46976.1,44437.22,46850.01,28160889722,2313.79165,5.2,BTCUSD,USD
2022-03-26,44336.0,44820.58,44091.09,44539.42,16950455995,203.42,0.45881,BTCUSD,USD
2022-03-25,44000.0,45130.91,43604.8,44331.85,30574413034,331.85,0.7542,BTCUSD,USD
2022-03-24,42886.85386804,44246.9,42587.0,44012.29,31042992291,1125.43613,2.62,BTCUSD,USD
2022-03-23,42376.0,43036.95,41750.0,42899.7,25242943069,523.7,1.24,BTCUSD,USD
2022-03-22,41010.41264944,43402.6,40878.0,42378.26,32004652376,1367.84735,3.34,BTCUSD,USD
2022-03-21,41287.25,41578.33,40509.0,41017.71,24615543271,-269.54,-0.65284,BTCUSD,USD
2022-03-20,42232.05,42330.1,40918.72,41287.24,20127946682,-944.81,-2.24,BTCUSD,USD
2022-03-19,41772.27591881,42429.0,41438.0,42232.26,19664853187,459.98408,1.1,BTCUSD,USD
2022-03-18,40949.46502595,42427.0,40130.0,41774.98,34421564942,825.51497,2.02,BTCUSD,USD
2022-03-17,41139.0,41499.0,40521.0,40950.33,22009601093,-188.67,-0.45862,BTCUSD,USD
2022-03-16,39323.0,41788.0,38807.5,41127.97,39616916192,1804.97,4.59,BTCUSD,USD
2022-03-15,39678.51,39966.0,38135.0,39298.1,23934000868,-380.41,-0.95873,BTCUSD,USD
2022-03-14,37779.0,40005.03139151,37450.0,39678.3,24322159070,1899.3,5.03,BTCUSD,USD
2022-03-13,38815.0,39325.0,37577.0,37793.01,17300745310,-1021.99,-2.63,BTCUSD,USD
2022-03-12,38739.0,39499.8,38653.89,38813.02,14616450657,74.02,0.19107,BTCUSD,USD
2022-03-11,39454.0,40251.51,38230.0,38732.05,26364890465,-721.95,-1.83,BTCUSD,USD
2022-03-10,41968.0,42069.0,38545.19,39435.8,31078064711,-2532.2,-6.03,BTCUSD,USD
2022-03-09,38749.16,42607.0,38655.98,41953.97,32284121034,3204.81,8.27,BTCUSD,USD
2022-03-08,38018.58365775,39398.0,37851.54,38749.37,25776583476,730.78634,1.92,BTCUSD,USD
2022-03-07,38437.04838587,39583.0,37159.4,38021.18416736,28546143503,-415.86422,-1.08,BTCUSD,USD
2022-03-06,39407.87,39730.5,38091.02,38408.02,19745229902,-999.85,-2.54,BTCUSD,USD
2022-03-05,39166.77,39628.0,38587.27,39402.43,16975917450,235.66,0.60168,BTCUSD,USD
2022-03-04,42476.25,42559.00615524,38577.01,39166.51,28516271427,-3309.74,-7.79,BTCUSD,USD
2022-03-03,43946.0,44118.53,41811.0,42464.41,24967782593,-1481.59,-3.37,BTCUSD,USD
2022-03-02,44442.0,45470.0,43342.16,43916.46,29183112630,-525.54,-1.18,BTCUSD,USD
2022-03-01,43189.48,44993.12,42841.4,44439.95,32479047645,1250.47,2.9,BTCUSD,USD
2022-02-28,37739.64675691,44268.0,37447.6,43192.66,35690014104,5453.01324,14.45,BTCUSD,USD
2022-02-27,39157.95514117,39892.0,37015.74,37717.08,23450127612,-1440.87514,-3.68,BTCUSD,USD
2022-02-26,39252.0,40330.99,38592.04,39137.8,17467554129,-114.2,-0.29094,BTCUSD,USD
2022-02-25,38380.0,39744.30276268,38016.44,39238.5,26545599159,858.5,2.24,BTCUSD,USD
2022-02-24,37253.26,39926.0,34322.0,38347.3,46383802093,1094.04,2.94,BTCUSD,USD
2022-02-23,38269.94,39310.0,37055.0,37305.0,21849073843,-964.94,-2.52,BTCUSD,USD
2022-02-22,37022.11,38485.0,36350.0,38299.0,25493150450,1276.89,3.45,BTCUSD,USD
2022-02-21,38395.99,39555.0,36782.6,37023.0,29280402798,-1372.99,-3.58,BTCUSD,USD
2022-02-20,40101.93,40164.0547683,37974.18,38389.05,18340576452,-1712.88,-4.27,BTCUSD,USD
